trip_id,arrival_time,departure_time,stop_id,stop_sequence
5_1_7,10:11:00,10:11:00,SH0265,3
5_1_7,10:16:00,10:16:00,SH0273,4
5_1_7,10:21:00,10:21:00,SH0284,5
5_1_7,10:25:00,10:25:00,SH0297,6
5_1_7,10:26:00,10:26:00,SH0289,7
5_1_7,10:27:00,10:27:00,SH0290,8
5_1_7,10:32:00,10:32:00,SH0112,9
5_1_7,10:35:00,10:35:00,SH0161,10
5_1_7,10:39:00,10:39:00,SH0164,11
5_1_7,10:42:00,10:42:00,SH0051,12
5_1_7,10:43:00,10:43:00,SH0169,13
5_1_7,10:44:00,10:44:00,SH0193,14
5_1_7,10:45:00,10:45:00,SH0167,15
5_1_8,11:00:00,11:00:00,SH0295,0
5_1_8,11:04:00,11:04:00,SH0490,1
5_1_8,11:08:00,11:08:00,SH0256,2
5_1_8,11:11:00,11:11:00,SH0265,3
5_1_8,11:16:00,11:16:00,SH0273,4
5_1_8,11:21:00,11:21:00,SH0284,5
5_1_8,11:25:00,11:25:00,SH0297,6
5_1_8,11:26:00,11:26:00,SH0289,7
5_1_8,11:27:00,11:27:00,SH0290,8
5_1_8,11:32:00,11:32:00,SH0112,9
5_1_8,11:35:00,11:35:00,SH0161,10
5_1_8,11:39:00,11:39:00,SH0164,11
5_1_8,11:42:00,11:42:00,SH0051,12
5_1_8,11:43:00,11:43:00,SH0169,13
5_1_8,11:44:00,11:44:00,SH0193,14
5_1_8,11:45:00,11:45:00,SH0167,15
5_1_9,12:00:00,12:00:00,SH0295,0
5_1_9,12:04:00,12:04:00,SH0490,1
5_1_9,12:08:00,12:08:00,SH0256,2
5_1_9,12:11:00,12:11:00,SH0265,3
5_1_9,12:16:00,12:16:00,SH0273,4
5_1_9,12:21:00,12:21:00,SH0284,5
5_1_9,12:25:00,12:25:00,SH0297,6
5_1_9,12:26:00,12:26:00,SH0289,7
5_1_9,12:27:00,12:27:00,SH0290,8
5_1_9,12:32:00,12:32:00,SH0112,9
5_1_9,12:35:00,12:35:00,SH0161,10
5_1_9,12:39:00,12:39:00,SH0164,11
5_1_9,12:42:00,12:42:00,SH0051,12
5_1_9,12:43:00,12:43:00,SH0169,13
5_1_9,12:44:00,12:44:00,SH0193,14
5_1_9,12:45:00,12:45:00,SH0167,15
5_1_10,13:00:00,13:00:00,SH0295,0
5_1_10,13:04:00,13:04:00,SH0490,1
5_1_10,13:08:00,13:08:00,SH0256,2
5_1_10,13:11:00,13:11:00,SH0265,3
5_1_10,13:16:00,13:16:00,SH0273,4
5_1_10,13:21:00,13:21:00,SH0284,5
5_1_10,13:25:00,13:25:00,SH0297,6
5_1_10,13:26:00,13:26:00,SH0289,7
5_1_10,13:27:00,13:27:00,SH0290,8
5_1_10,13:32:00,13:32:00,SH0112,9
5_1_10,13:35:00,13:35:00,SH0161,10
5_1_10,13:39:00,13:39:00,SH0164,11
5_1_10,13:42:00,13:42:00,SH0051,12
5_1_10,13:43:00,13:43:00,SH0169,13
5_1_10,13:44:00,13:44:00,SH0193,14
5_1_10,13:45:00,13:45:00,SH0167,15
5_1_11,14:00:00,14:00:00,SH0295,0
5_1_11,14:04:00,14:04:00,SH0490,1
5_1_11,14:08:00,14:08:00,SH0256,2
5_1_11,14:11:00,14:11:00,SH0265,3
5_1_11,14:16:00,14:16:00,SH0273,4
5_1_11,14:21:00,14:21:00,SH0284,5
5_1_11,14:25:00,14:25:00,SH0297,6
5_1_11,14:26:00,14:26:00,SH0289,7
5_1_11,14:27:00,14:27:00,SH0290,8
5_1_11,14:32:00,14:32:00,SH0112,9
5_1_11,14:35:00,14:35:00,SH0161,10
5_1_11,14:39:00,14:39:00,SH0164,11
5_1_11,14:42:00,14:42:00,SH0051,12
5_1_11,14:43:00,14:43:00,SH0169,13
5_1_11,14:44:00,14:44:00,SH0193,14
5_1_11,14:45:00,14:45:00,SH0167,15
5_1_12,15:00:00,15:00:00,SH0295,0
5_1_12,15:04:00,15:04:00,SH0490,1
5_1_12,15:08:00,15:08:00,SH0256,2
5_1_12,15:11:00,15:11:00,SH0265,3
5_1_12,15:16:00,15:16:00,SH0273,4
5_1_12,15:21:00,15:21:00,SH0284,5
5_1_12,15:25:00,15:25:00,SH0297,6
5_1_12,15:26:00,15:26:00,SH0289,7
5_1_12,15:27:00,15:27:00,SH0290,8
5_1_12,15:32:00,15:32:00,SH0112,9
5_1_12,15:35:00,15:35:00,SH0161,10
5_1_12,15:39:00,15:39:00,SH0164,11
5_1_12,15:42:00,15:42:00,SH0051,12
5_1_12,15:43:00,15:43:00,SH0169,13
5_1_12,15:44:00,15:44:00,SH0193,14
5_1_12,15:45:00,15:45:00,SH0167,15
5_1_13,15:30:00,15:30:00,SH0295,0
5_1_13,15:34:00,15:34:00,SH0490,1
5_1_13,15:38:00,15:38:00,SH0256,2
5_1_13,15:41:00,15:41:00,SH0265,3
5_1_13,15:46:00,15:46:00,SH0273,4
5_1_13,15:51:00,15:51:00,SH0284,5
5_1_13,15:55:00,15:55:00,SH0297,6
5_1_13,15:56:00,15:56:00,SH0289,7
5_1_13,15:57:00,15:57:00,SH0290,8
5_1_13,16:02:00,16:02:00,SH0112,9
5_1_13,16:05:00,16:05:00,SH0161,10
5_1_13,16:09:00,16:09:00,SH0164,11
5_1_13,16:12:00,16:12:00,SH0051,12
5_1_13,16:13:00,16:13:00,SH0169,13
5_1_13,16:14:00,16:14:00,SH0193,14
5_1_13,16:15:00,16:15:00,SH0167,15
5_1_14,16:00:00,16:00:00,SH0295,0
5_1_14,16:04:00,16:04:00,SH0490,1
5_1_14,16:08:00,16:08:00,SH0256,2
5_1_14,16:11:00,16:11:00,SH0265,3
5_1_14,16:16:00,16:16:00,SH0273,4
5_1_14,16:21:00,16:21:00,SH0284,5
5_1_14,16:25:00,16:25:00,SH0297,6
5_1_14,16:26:00,16:26:00,SH0289,7
5_1_14,16:27:00,16:27:00,SH0290,8
5_1_14,16:32:00,16:32:00,SH0112,9
5_1_14,16:35:00,16:35:00,SH0161,10
5_1_14,16:39:00,16:39:00,SH0164,11
5_1_14,16:42:00,16:42:00,SH0051,12
5_1_14,16:43:00,16:43:00,SH0169,13
5_1_14,16:44:00,16:44:00,SH0193,14
5_1_14,16:45:00,16:45:00,SH0167,15
5_1_15,16:30:00,16:30:00,SH0295,0
5_1_15,16:34:00,16:34:00,SH0490,1
5_1_15,16:38:00,16:38:00,SH0256,2
5_1_15,16:41:00,16:41:00,SH0265,3
5_1_15,16:46:00,16:46:00,SH0273,4
5_1_15,16:51:00,16:51:00,SH0284,5
5_1_15,16:55:00,16:55:00,SH0297,6
5_1_15,16:56:00,16:56:00,SH0289,7
5_1_15,16:57:00,16:57:00,SH0290,8
5_1_15,17:02:00,17:02:00,SH0112,9
5_1_15,17:05:00,17:05:00,SH0161,10
5_1_15,17:09:00,17:09:00,SH0164,11
5_1_15,17:12:00,17:12:00,SH0051,12
5_1_15,17:13:00,17:13:00,SH0169,13
5_1_15,17:14:00,17:14:00,SH0193,14
5_1_15,17:15:00,17:15:00,SH0167,15
5_1_16,17:00:00,17:00:00,SH0295,0
5_1_16,17:04:00,17:04:00,SH0490,1
5_1_16,17:08:00,17:08:00,SH0256,2
5_1_16,17:11:00,17:11:00,SH0265,3
5_1_16,17:16:00,17:16:00,SH0273,4
5_1_16,17:21:00,17:21:00,SH0284,5
5_1_16,17:25:00,17:25:00,SH0297,6
5_1_16,17:26:00,17:26:00,SH0289,7
5_1_16,17:27:00,17:27:00,SH0290,8
5_1_16,17:32:00,17:32:00,SH0112,9
5_1_16,17:35:00,17:35:00,SH0161,10
5_1_16,17:39:00,17:39:00,SH0164,11
5_1_16,17:42:00,17:42:00,SH0051,12
5_1_16,17:43:00,17:43:00,SH0169,13
5_1_16,17:44:00,17:44:00,SH0193,14
5_1_16,17:45:00,17:45:00,SH0167,15
5_1_17,17:30:00,17:30:00,SH0295,0
5_1_17,17:34:00,17:34:00,SH0490,1
5_1_17,17:38:00,17:38:00,SH0256,2
5_1_17,17:41:00,17:41:00,SH0265,3
5_1_17,17:46:00,17:46:00,SH0273,4
5_1_17,17:51:00,17:51:00,SH0284,5
5_1_17,17:55:00,17:55:00,SH0297,6
5_1_17,17:56:00,17:56:00,SH0289,7
5_1_17,17:57:00,17:57:00,SH0290,8
5_1_17,18:02:00,18:02:00,SH0112,9
5_1_17,18:05:00,18:05:00,SH0161,10
5_1_17,18:09:00,18:09:00,SH0164,11
5_1_17,18:12:00,18:12:00,SH0051,12
5_1_17,18:13:00,18:13:00,SH0169,13
5_1_17,18:14:00,18:14:00,SH0193,14
5_1_17,18:15:00,18:15:00,SH0167,15
5_1_18,18:00:00,18:00:00,SH0295,0
5_1_18,18:04:00,18:04:00,SH0490,1
5_1_18,18:08:00,18:08:00,SH0256,2
5_1_18,18:11:00,18:11:00,SH0265,3
5_1_18,18:16:00,18:16:00,SH0273,4
5_1_18,18:21:00,18:21:00,SH0284,5
5_1_18,18:25:00,18:25:00,SH0297,6
5_1_18,18:26:00,18:26:00,SH0289,7
5_1_18,18:27:00,18:27:00,SH0290,8
5_1_18,18:32:00,18:32:00,SH0112,9
5_1_18,18:35:00,18:35:00,SH0161,10
5_1_18,18:39:00,18:39:00,SH0164,11
5_1_18,18:42:00,18:42:00,SH0051,12
5_1_18,18:43:00,18:43:00,SH0169,13
5_1_18,18:44:00,18:44:00,SH0193,14
5_1_18,18:45:00,18:45:00,SH0167,15
5_1_19,19:00:00,19:00:00,SH0295,0
5_1_19,19:04:00,19:04:00,SH0490,1
5_1_19,19:08:00,19:08:00,SH0256,2
5_1_19,19:11:00,19:11:00,SH0265,3
5_1_19,19:16:00,19:16:00,SH0273,4
5_1_19,19:21:00,19:21:00,SH0284,5
5_1_19,19:25:00,19:25:00,SH0297,6
5_1_19,19:26:00,19:26:00,SH0289,7
5_1_19,19:27:00,19:27:00,SH0290,8
5_1_19,19:32:00,19:32:00,SH0112,9
5_1_19,19:35:00,19:35:00,SH0161,10
5_1_19,19:39:00,19:39:00,SH0164,11
5_1_19,19:42:00,19:42:00,SH0051,12
5_1_19,19:43:00,19:43:00,SH0169,13
5_1_19,19:44:00,19:44:00,SH0193,14
5_1_19,19:45:00,19:45:00,SH0167,15
6_0_0,14:00:00,14:00:00,SH0167,0
6_0_0,14:01:00,14:01:00,SH0193,1
6_0_0,14:02:00,14:02:00,SH0169,2
6_0_0,14:03:00,14:03:00,SH0023,3
6_0_0,14:04:00,14:04:00,SH0171,4
6_0_0,14:06:00,14:06:00,SH0054,5
6_0_0,14:12:00,14:12:00,SH0058,6
6_0_0,14:13:00,14:13:00,SH0059,7
6_0_0,14:18:00,14:18:00,SH0247,8
6_0_0,14:20:00,14:20:00,SH0248,9
6_0_0,14:23:00,14:23:00,SH0445,10
6_0_0,14:27:00,14:27:00,SH0451,11
6_0_0,14:31:00,14:31:00,SH0446,12
6_0_0,14:35:00,14:35:00,SH0310,13
6_0_0,14:36:00,14:36:00,SH0313,14
6_0_0,14:39:00,14:39:00,SH0318,15
6_0_0,14:41:00,14:41:00,SH0342,16
6_0_1,15:00:00,15:00:00,SH0167,0
6_0_1,15:01:00,15:01:00,SH0193,1
6_0_1,15:02:00,15:02:00,SH0169,2
6_0_1,15:03:00,15:03:00,SH0023,3
6_0_1,15:04:00,15:04:00,SH0171,4
6_0_1,15:06:00,15:06:00,SH0054,5
6_0_1,15:12:00,15:12:00,SH0058,6
6_0_1,15:13:00,15:13:00,SH0059,7
6_0_1,15:18:00,15:18:00,SH0247,8
6_0_1,15:20:00,15:20:00,SH0248,9
6_0_1,15:23:00,15:23:00,SH0445,10
6_0_1,15:27:00,15:27:00,SH0451,11
6_0_1,15:31:00,15:31:00,SH0446,12
6_0_1,15:35:00,15:35:00,SH0310,13
6_0_1,15:36:00,15:36:00,SH0313,14
6_0_1,15:39:00,15:39:00,SH0318,15
6_0_1,15:41:00,15:41:00,SH0342,16
